1/2, -13/32
62/109, -5433150086/15386239549
62/111, -6112446886/16850581551
62/113, -6844588518/18424351793
62/115, -7631646278/20113571875
62/117, -8475715270/21924480357
62/119, -9378914406/23863536599
62/121, -10343386406/25937424601
62/123, -11371297798/28153056843
62/125, -12464838918/30517578125
62/127, -13626223910/33038369407
62/129, -14857690726/35723051649
62/131, -16161501126/38579489651
62/133, -17539940678/41615795893
62/135, -18995318758/44840334375
62/137, -20529968550/48261724457
62/139, -22146247046/51888844699
62/141, -23846535046/55730836701
62/143, -25633237158/59797108943
62/145, -27508781798/64097340625
62/147, -29475621190/68641485507
62/149, -31536231366/73439775749
62/151, -33693112166/78502725751
62/153, -35948787238/83841135993
62/157, -40766733830/95388992557
62/159, -43334171686/101621504799
62/161, -46010736486/108175616801
62/163, -48799070918/115063617043
62/165, -51701841478/122298103125
62/167, -54721738470/129891985607
62/169, -57861476006/137858491849
62/171, -61123792006/146211169851
62/173, -64511448198/154963892093
62/175, -68027230118/164130859375
62/177, -71673947110/173726604657
62/179, -75454432326/183765996899
62/181, -79371542726/194264244901
62/183, -83428159078/205236901143
62/185, -87627185958/216699865625
62/187, -91971551750/228669389707
62/189, -96464208646/241162079949
62/191, -101108132646/254194901951
62/193, -105906323558/267785184193
62/195, -110861804998/281950621875
62/197, -115977624390/296709280757
62/199, -121256852966/312079600999
63/64, 14470911/1073741824
63/65, 26249958/1160290625
63/67, 40959828/1350125107
63/68, 43500555/1453933568
63/71, 29493576/1804229351
63/73, 124110/2073071593
63/74, -21180159/2219006624
63/76, -78059709/2535525376
63/79, -202197744/3077056399
63/80, -254776977/3276800000
63/82, -378025767/3707398432
63/83, -449130780/3939040643
63/85, -611402022/4437053125
63/86, -703012779/4704270176
63/88, -908307225/5277319168
63/89, -1022444514/5584059449
63/92, -1413569997/6590815232
63/94, -1717239699/7339040224
63/95, -1882655712/7737809375
63/97, -2241840762/8587340257
63/100, -2855118357/10000000000
63/101, -3080386134/10510100501
63/103, -3563665560/11592740743
63/104, -3822176169/12166529024
63/106, -4374197919/13382255776
63/107, -4668217092/14025517307
63/109, -5293553454/15386239549
63/110, -5625387747/16105100000
63/113, -6700689450/18424351793
63/115, -7486698492/20113571875
63/116, -7901245989/21003416576
63/118, -8774776395/22877577568
63/121, -10200254274/25937424601
63/122, -10707231087/27027081632
63/124, -11770582509/29316250624
63/125, -12327519582/30517578125
63/127, -13493333952/33038369407
63/128, -14102782785/34359738368
63/130, -15376203927/37129300000
63/131, -16040756844/38579489651
63/134, -18149300379/43204003424
63/136, -19653693129/46525874176
63/137, -20436394482/48261724457
63/139, -22064315364/51888844699
63/142, -24667062147/57735339232
63/143, -25578771120/59797108943
63/145, -27470241162/64097340625
63/146, -28450628199/66338290976
63/148, -30482282565/71008211968
63/149, -31534184934/73439775749
63/151, -33711738984/78502725751
63/152, -34838034777/81136812032
63/155, -38370893652/89466096875
63/157, -40857719742/95388992557
63/158, -42141599955/98465804768
63/160, -44791961697/104857600000
63/163, -48979053900/115063617043
63/164, -50432520789/118636749824
63/166, -53428161339/126049300576
63/167, -54971024472/129891985607
63/169, -58148571474/137858491849
63/170, -59783953887/141985700000
63/172, -63149694237/150536645632
63/173, -64880759790/154963892093
63/176, -70271015409/168874213376
63/178, -74032329735/178689902368
63/179, -75964416444/183765996899
63/181, -79933274694/194264244901
63/184, -86153796729/210906087424
63/185, -88300049922/216699865625
63/187, -92703918132/228669389707
63/188, -94962286125/234849287168
63/190, -99593783667/247609900000
63/191, -101967675264/254194901951
63/193, -106833660570/267785184193
63/194, -109326525399/274794888224
63/197, -117049267062/296709280757
63/199, -122405129784/312079600999
64/65, 15433664/1160290625
64/67, 37645248/1350125107
64/69, 46982080/1564031349
64/71, 41822144/1804229351
64/73, 20518848/2073071593
64/75, -18598976/2373046875
64/77, -77227072/2706784157
64/79, -157085760/3077056399
64/81, -259919936/3486784401
64/83, -387499072/3939040643
64/85, -541617216/4437053125
64/87, -724092992/4984209207
64/89, -936769600/5584059449
64/91, -1181514816/6240321451
64/93, -1460220992/6956883693
64/95, -1774805056/7737809375
64/97, -2127208512/8587340257
64/99, -2519397440/9509900499
64/101, -2953362496/10510100501
64/103, -3431118912/11592740743
64/105, -3954706496/12762815625
64/107, -4526189632/14025517307
64/109, -5147657280/15386239549
64/111, -5821222976/16850581551
64/113, -6549024832/18424351793
64/115, -7333225536/20113571875
64/117, -8176012352/21924480357
64/119, -9079597120/23863536599
64/121, -10046216256/25937424601
64/123, -11078130752/28153056843
64/125, -12177626176/30517578125
64/127, -13347012672/33038369407
64/129, -14588624960/35723051649
64/131, -15904822336/38579489651
64/133, -17297988672/41615795893
64/135, -18770532416/44840334375
64/137, -20324886592/48261724457
64/139, -21963508800/51888844699
64/141, -23688881216/55730836701
64/143, -25503510592/59797108943
64/145, -27409928256/64097340625
64/147, -29410690112/68641485507
64/149, -31508376640/73439775749
64/151, -33705592896/78502725751
64/153, -36004968512/83841135993
64/155, -38409157696/89466096875
64/157, -40920839232/95388992557
64/159, -43542716480/101621504799
64/161, -46277517376/108175616801
64/163, -49127994432/115063617043
64/165, -52096924736/122298103125
64/167, -55187109952/129891985607
64/169, -58401376320/137858491849
64/171, -61742574656/146211169851
64/173, -65213580352/154963892093
64/175, -68817293376/164130859375
64/177, -72556638272/173726604657
64/179, -76434564160/183765996899
64/181, -80454044736/194264244901
64/183, -84618078272/205236901143
64/185, -88929687616/216699865625
64/187, -93391920192/228669389707
64/189, -98007848000/241162079949
64/191, -102780567616/254194901951
64/193, -107713200192/267785184193
64/195, -112808891456/281950621875
64/197, -118070811712/296709280757
64/199, -123502155840/312079600999
65/66, 16443635/1252332576
65/67, 29937310/1350125107
65/68, 40275885/1453933568
65/69, 47252660/1564031349
65/71, 50286210/1804229351
65/72, 45921785/1934917632
65/73, 37353160/2073071593
65/74, 24365835/2219006624
65/76, -15730715/2535525376
65/77, -43276740/2706784157
65/79, -114467990/3077056399
65/81, -208614640/3486784401
65/82, -264860765/3707398432
65/83, -327526290/3939040643
65/84, -396841315/4182119424
65/86, -556348065/4704270176
65/87, -647007790/4984209207
65/88, -745253015/5277319168
65/89, -851321640/5584059449
65/92, -1218870315/6590815232
65/93, -1358642740/6956883693
65/94, -1507451465/7339040224
65/96, -1833168415/8153726976
65/97, -2010575840/8587340257
65/98, -2198017965/9039207968
65/99, -2395748290/9509900499
65/101, -2823095340/10510100501
65/102, -3053226865/11040808032
65/103, -3294676190/11592740743
65/106, -4089551765/13382255776
65/107, -4378900890/14025517307
65/108, -4680889915/14693280768
65/109, -4995787940/15386239549
65/111, -5665395190/16850581551
65/112, -6020650415/17623416832
65/113, -6389906640/18424351793
65/114, -6773440765/19254145824
65/116, -7584458115/21003416576
65/118, -8455948865/22877577568
65/119, -8915080590/23863536599
65/121, -9881548040/25937424601
65/122, -10389460965/27027081632
65/123, -10914214090/28153056843
65/124, -11456099915/29316250624
65/126, -12592447465/31757969376
65/127, -13187501990/33038369407
65/128, -13800874815/34359738368
65/129, -14432866240/35723051649
65/131, -15753913890/38579489651
65/132, -16443578515/40074642432
65/133, -17153078540/41615795893
65/134, -17882722065/43204003424
65/136, -19403679815/46525874176
65/137, -20195618040/48261724457
65/138, -21008947765/50049003168
65/139, -21843984890/51888844699
65/141, -23580452740/55730836701
65/142, -24482523065/57735339232
65/144, -26355947215/61917364224
65/146, -28323915165/66338290976
65/147, -29344171090/68641485507
65/148, -30389047715/71008211968
65/149, -31458876540/73439775749
65/151, -33674724590/78502725751
65/152, -34821414615/81136812032
65/153, -35994398440/83841135993
65/154, -37194015365/86617093024
65/157, -40956081140/95388992557
65/158, -42265654665/98465804768
65/159, -43603581190/101621504799
65/161, -46365889440/108175616801
65/162, -47790973165/111577100832
65/163, -49245813890/115063617043
65/164, -50730766515/118636749824
65/166, -53792434865/126049300576
65/167, -55369868190/129891985607
65/168, -56978848615/133827821568
65/171, -61998707290/146211169851
65/172, -63737518715/150536645632
65/173, -65509706340/154963892093
65/174, -67315640665/159494694624
65/176, -71030239215/168874213376
65/177, -72939652240/173726604657
65/178, -74884309565/178689902368
65/179, -76864589490/183765996899
65/181, -80933538140/194264244901
65/183, -85149555790/205236901143
65/184, -87313677815/210906087424
65/186, -91756086565/222620278176
65/187, -94035153290/228669389707
65/188, -96353317515/234849287168
65/189, -98710973140/241162079949
65/191, -103546341990/254194901951
65/192, -106024850815/260919263232
65/193, -108544442240/267785184193
65/194, -111105517965/274794888224
65/196, -116353736915/289254654976
65/197, -119041691340/296709280757
65/198, -121772752465/304316815968
65/199, -124547329790/312079600999
66/67, 17502342/1350125107
66/71, 54539430/1804229351
66/73, 50275302/2073071593
66/79, -74708634/3077056399
66/83, -269581818/3939040643
66/85, -406033914/4437053125
66/89, -766473114/5584059449
66/91, -994337850/6240321451
66/95, -1555241754/7737809375
66/97, -1892310618/8587340257
66/101, -2689946490/10510100501
66/103, -3154695258/11592740743
66/107, -4226698938/14025517307
66/109, -4838287674/15386239549
66/113, -6223663578/18424351793
66/115, -7001936634/20113571875
66/119, -8741057754/23863536599
66/125, -11841151674/30517578125
66/127, -13015063578/33038369407
66/131, -15588268410/38579489651
66/133, -16992503418/41615795893
66/137, -20048783898/48261724457
66/139, -21705923514/51888844699
66/145, -27224436954/64097340625
66/149, -31385779194/73439775749
66/151, -33619209690/78502725751
66/155, -38405275194/89466096875
66/157, -40963460538/95388992557
66/161, -46424202330/108175616801
66/163, -49332461178/115063617043
66/167, -55519200858/129891985607
66/169, -58803536154/137858491849
66/173, -65768963898/154963892093
66/175, -69456062874/164130859375
66/179, -77254237434/183765996899
66/181, -81371471610/194264244901
66/185, -90057820314/216699865625
66/191, -104264564250/254194901951
66/193, -109326920538/267785184193
66/197, -119961373818/296709280757
66/199, -125540085594/312079600999
67/68, 18611327/1453933568
67/69, 33998614/1564031349
67/70, 45943977/1680700000
67/71, 54227924/1804229351
67/72, 58629355/1934917632
67/73, 58925562/2073071593
67/74, 54892229/2219006624
67/75, 46303432/2373046875
67/76, 32931639/2535525376
67/77, 14547710/2706784157
67/78, -9079103/2887174368
67/79, -38181156/3077056399
67/80, -72992413/3276800000
67/81, -113748446/3486784401
67/82, -160686435/3707398432
67/83, -214045168/3939040643
67/84, -274065041/4182119424
67/85, -340988058/4437053125
67/86, -415057831/4704270176
67/87, -496519580/4984209207
67/88, -585620133/5277319168
67/89, -682607926/5584059449
67/90, -787733003/5904900000
67/91, -901247016/6240321451
67/92, -1023403225/6590815232
67/93, -1154456498/6956883693
67/94, -1294663311/7339040224
67/95, -1444281748/7737809375
67/96, -1603571501/8153726976
67/97, -1772793870/8587340257
67/98, -1952211763/9039207968
67/99, -2142089696/9509900499
67/100, -2342693793/10000000000
67/101, -2554291786/10510100501
67/102, -2777153015/11040808032
67/103, -3011548428/11592740743
67/104, -3257750581/12166529024
67/105, -3516033638/12762815625
67/106, -3786673371/13382255776
67/107, -4069947160/14025517307
67/108, -4366133993/14693280768
67/109, -4675514466/15386239549
67/110, -4998370783/16105100000
67/111, -5334986756/16850581551
67/112, -5685647805/17623416832
67/113, -6050640958/18424351793
67/114, -6430254851/19254145824
67/115, -6824779728/20113571875
67/116, -7234507441/21003416576
67/117, -7659731450/21924480357
67/118, -8100746823/22877577568
67/119, -8557850236/23863536599
67/120, -9031339973/24883200000
67/121, -9521515926/25937424601
67/122, -10028679595/27027081632
67/123, -10553134088/28153056843
67/124, -11095184121/29316250624
67/125, -11655136018/30517578125
67/126, -12233297711/31757969376
67/127, -12829978740/33038369407
67/128, -13445490253/34359738368
67/129, -14080145006/35723051649
67/130, -14734257363/37129300000
67/131, -15408143296/38579489651
67/132, -16102120385/40074642432
67/133, -16816507818/41615795893
67/135, -18307798508/44840334375
67/136, -19085348181/46525874176
67/137, -19884601030/48261724457
67/138, -20705884283/50049003168
67/139, -21549526776/51888844699
67/140, -22415858953/53782400000
67/141, -23305212866/55730836701
67/142, -24217922175/57735339232
67/143, -25154322148/59797108943
67/144, -26114749661/61917364224
67/145, -27099543198/64097340625
67/146, -28109042851/66338290976
67/147, -29143590320/68641485507
67/148, -30203528913/71008211968
67/149, -31289203546/73439775749
67/150, -32400960743/75937500000
67/151, -33539148636/78502725751
67/152, -34704116965/81136812032
67/153, -35896217078/83841135993
67/154, -37115801931/86617093024
67/155, -38363226088/89466096875
67/156, -39638845721/92389579776
67/157, -40943018610/95388992557
67/158, -42276104143/98465804768
67/159, -43638463316/101621504799
67/160, -45030458733/104857600000
67/161, -46452454606/108175616801
67/162, -47904816755/111577100832
67/163, -49387912608/115063617043
67/164, -50902111201/118636749824
67/165, -52447783178/122298103125
67/166, -54025300791/126049300576
67/167, -55635037900/129891985607
67/168, -57277369973/133827821568
67/169, -58952674086/137858491849
67/170, -60661328923/141985700000
67/171, -62403714776/146211169851
67/172, -64180213545/150536645632
67/173, -65991208738/154963892093
67/174, -67837085471/159494694624
67/175, -69718230468/164130859375
67/176, -71635032061/168874213376
67/177, -73587880190/173726604657
67/178, -75577166403/178689902368
67/179, -77603283856/183765996899
67/180, -79666627313/188956800000
67/181, -81767593146/194264244901
67/182, -83906579335/199690286432
67/183, -86083985468/205236901143
67/184, -88300212741/210906087424
67/185, -90555663958/216699865625
67/186, -92850743531/222620278176
67/187, -95185857480/228669389707
67/188, -97561413433/234849287168
67/189, -99977820626/241162079949
67/190, -102435489903/247609900000
67/191, -104934833716/254194901951
67/192, -107476266125/260919263232
67/193, -110060202798/267785184193
67/194, -112687061011/274794888224
67/195, -115357259648/281950621875
67/196, -118071219201/289254654976
67/197, -120829361770/296709280757
67/198, -123632111063/304316815968
67/199, -126479892396/312079600999
68/69, 19772156/1564031349
68/71, 48990396/1804229351
68/73, 62936380/2073071593
68/75, 59782268/2373046875
68/77, 37674108/2706784157
68/79, -5268164/3077056399
68/81, -70950724/3486784401
68/83, -161305860/3939040643
68/87, -423893572/4984209207
68/89, -600121284/5584059449
68/91, -809011844/6240321451
68/93, -1052628100/6956883693
68/95, -1333059012/7737809375
68/97, -1652419652/8587340257
68/99, -2012851204/9509900499
68/101, -2416520964/10510100501
68/103, -2865622340/11592740743
68/105, -3362374852/12762815625
68/107, -3909024132/14025517307
68/109, -4507841924/15386239549
68/111, -5161126084/16850581551
68/113, -5871200580/18424351793
68/115, -6640415492/20113571875
68/117, -7471147012/21924480357
68/121, -9326795204/25937424601
68/123, -10356594820/28153056843
68/125, -11457676932/30517578125
68/127, -12632548292/33038369407
68/129, -13883741764/35723051649
68/131, -15213816324/38579489651
68/133, -16625357060/41615795893
68/135, -18120975172/44840334375
68/137, -19703307972/48261724457
68/139, -21375018884/51888844699
68/141, -23138797444/55730836701
68/143, -24997359300/59797108943
68/145, -26953446212/64097340625
68/147, -29009826052/68641485507
68/149, -31169292804/73439775749
68/151, -33434666564/78502725751
68/155, -38294546052/89466096875
68/157, -40894822532/95388992557
68/159, -43612547524/101621504799
68/161, -46450671684/108175616801
68/163, -49412171780/115063617043
68/165, -52500050692/122298103125
68/167, -55717337412/129891985607
68/169, -59067087044/137858491849
68/171, -62552380804/146211169851
68/173, -66176326020/154963892093
68/175, -69942056132/164130859375
68/177, -73852730692/173726604657
68/179, -77911535364/183765996899
68/181, -82121681924/194264244901
68/183, -86486408260/205236901143
68/185, -91008978372/216699865625
68/189, -100540836484/241162079949
68/191, -105556783044/254194901951
68/193, -110743890500/267785184193
68/195, -116105553412/281950621875
68/197, -121645192452/296709280757
68/199, -127366254404/312079600999
69/70, 20986419/1680700000
69/71, 38458254/1804229351
69/73, 61932468/2073071593
69/74, 67467855/2219006624
69/76, 64955289/2535525376
69/77, 56430408/2706784157
69/79, 23638710/3077056399
69/80, -1114971/3276800000
69/82, -68567577/3707398432
69/83, -111763302/3939040643
69/85, -218348016/4437053125
69/86, -282243741/4704270176
69/88, -432521187/5277319168
69/89, -519419580/5584059449
69/91, -718039806/6240321451
69/94, -1081990725/7339040224
69/95, -1221981306/7737809375
69/97, -1531594932/8587340257
69/98, -1701764457/9039207968
69/100, -2074207551/10000000000
69/101, -2277037536/10510100501
69/103, -2717317842/11592740743
69/104, -2955334515/12166529024
69/106, -3468549201/13382255776
69/107, -3744323502/14025517307
69/109, -4335659160/15386239549
69/110, -4651806741/16105100000
69/112, -5326539387/17623416832
69/113, -5685720612/18424351793
69/116, -6854135631/21003416576
69/118, -7711847997/22877577568
69/119, -8165256450/23863536599
69/121, -9122730396/25937424601
69/122, -9627421857/27027081632
69/124, -10690291095/29316250624
69/125, -11249104776/30517578125
69/127, -12423092442/33038369407
69/128, -13038912267/34359738368
69/130, -14329830921/37129300000
69/131, -15005585526/38579489651
69/133, -16419337152/41615795893
69/134, -17157999885/43204003424
69/136, -18700575891/46525874176
69/137, -19505164812/48261724457
69/139, -21182646030/51888844699
69/140, -22056223911/53782400000
69/142, -23874780597/57735339232
69/143, -24820454922/59797108943
69/145, -26786346756/64097340625
69/146, -27807269721/66338290976
69/148, -29926845807/71008211968
69/149, -31026214320/73439775749
69/151, -33305913186/78502725751
69/152, -34486968867/81136812032
69/154, -36933318465/86617093024
69/155, -38199347646/89466096875
69/157, -40818965352/95388992557
69/158, -42173299077/98465804768
69/160, -44972891691/104857600000
69/163, -49405269462/115063617043
69/164, -50946384255/118636749824
69/166, -54126404781/126049300576
69/167, -55766085522/129891985607
69/169, -59146737900/137858491849
69/170, -60888494481/141985700000
69/172, -64476843207/150536645632
69/173, -66324230232/154963892093
69/175, -70127429226/164130859375
69/176, -72084046011/168874213376
69/178, -76109338617/178689902368
69/179, -78178829190/183765996899
69/181, -82433548176/194264244901
69/182, -84619601277/199690286432
69/185, -91417517916/216699865625
69/187, -96153445662/228669389707
69/188, -98583868887/234849287168
69/190, -103571757861/247609900000
69/191, -106130078106/254194901951
69/193, -111377618772/267785184193
69/194, -114067703625/274794888224
69/196, -119582675871/289254654976
69/197, -122408437632/296709280757
69/199, -128198710770/312079600999
70/71, 22255730/1804229351
70/73, 55530930/2073071593
70/79, 48138930/3077056399
70/81, 3394930/3486784401
70/83, -65826670/3939040643
70/87, -285901070/4984209207
70/89, -440920270/5584059449
70/93, -851540270/6956883693
70/97, -1410739470/8587340257
70/99, -1751583470/9509900499
70/101, -2136258670/10510100501
70/103, -2567049870/11592740743
70/107, -3576253870/14025517307
70/109, -4159370670/15386239549
70/111, -4798011470/16850581551
70/113, -5494595470/18424351793
70/117, -7071404270/21924480357
70/121, -8909688270/25937424601
70/123, -9933217070/28153056843
70/127, -12201950670/33038369407
70/129, -13452397070/35723051649
70/131, -14783769070/38579489651
70/137, -19290453070/48261724457
70/139, -20972676270/51888844699
70/141, -22749533870/55730836701
70/143, -24623848270/59797108943
70/149, -30860159470/73439775749
70/151, -33153062670/78502725751
70/153, -35557937870/83841135993
70/157, -40715565870/95388992557
70/159, -43474366670/101621504799
70/163, -49367263470/115063617043
70/167, -55781296270/129891985607
70/169, -59191617870/137858491849
70/171, -62741732270/146211169851
70/173, -66434865070/154963892093
70/177, -74263222670/173726604657
70/179, -78405033070/183765996899
70/181, -82703033070/194264244901
70/183, -87160582670/205236901143
70/187, -96567905070/228669389707
70/191, -106654417870/254194901951
70/193, -111961056270/267785184193
70/197, -123118703470/296709280757
70/199, -128976835470/312079600999
71/72, 23581727/1934917632
71/73, 43341382/2073071593
71/74, 59034441/2219006624
71/75, 70414676/2373046875
71/76, 77234155/2535525376
71/77, 79243242/2706784157
71/78, 76190597/2887174368
71/79, 67823176/3077056399
71/80, 53886231/3276800000
71/81, 34123310/3486784401
71/82, 8276257/3707398432
71/83, -23914788/3939040643
71/84, -62711389/4182119424
71/85, -108376814/4437053125
71/86, -161176035/4704270176
71/87, -221375728/4984209207
71/88, -289244273/5277319168
71/89, -365051754/5584059449
71/90, -449069959/5904900000
71/91, -541572380/6240321451
71/92, -642834213/6590815232
71/93, -753132358/6956883693
71/94, -872745419/7339040224
71/95, -1001953704/7737809375
71/96, -1141039225/8153726976
71/97, -1290285698/8587340257
71/98, -1449978543/9039207968
71/99, -1620404884/9509900499
71/100, -1801853549/10000000000
71/101, -1994615070/10510100501
71/102, -2198981683/11040808032
71/103, -2415247328/11592740743
71/104, -2643707649/12166529024
71/105, -2884659994/12762815625
71/106, -3138403415/13382255776
71/107, -3405238668/14025517307
71/108, -3685468213/14693280768
71/109, -3979396214/15386239549
71/110, -4287328539/16105100000
71/111, -4609572760/16850581551
71/112, -4946438153/17623416832
71/113, -5298235698/18424351793
71/114, -5665278079/19254145824
71/115, -6047879684/20113571875
71/116, -6446356605/21003416576
71/117, -6861026638/21924480357
71/118, -7292209283/22877577568
71/119, -7740225744/23863536599
71/120, -8205398929/24883200000
71/121, -8688053450/25937424601
71/122, -9188515623/27027081632
71/123, -9707113468/28153056843
71/124, -10244176709/29316250624
71/125, -10800036774/30517578125
71/126, -11375026795/31757969376
71/127, -11969481608/33038369407
71/128, -12583737753/34359738368
71/129, -13218133474/35723051649
71/130, -13873008719/37129300000
71/131, -14548705140/38579489651
71/132, -15245566093/40074642432
71/133, -15963936638/41615795893
71/134, -16704163539/43204003424
71/135, -17466595264/44840334375
71/136, -18251581985/46525874176
71/137, -19059475578/48261724457
71/138, -19890629623/50049003168
71/139, -20745399404/51888844699
71/140, -21624141909/53782400000
71/141, -22527215830/55730836701
71/143, -24407801208/59797108943
71/144, -25386038569/61917364224
71/145, -26390059154/64097340625
71/146, -27420230175/66338290976
71/147, -28476920548/68641485507
71/148, -29560500893/71008211968
71/149, -30671343534/73439775749
71/150, -31809822499/75937500000
71/151, -32976313520/78502725751
71/152, -34171194033/81136812032
71/153, -35394843178/83841135993
71/154, -36647641799/86617093024
71/155, -37929972444/89466096875
71/156, -39242219365/92389579776
71/157, -40584768518/95388992557
71/158, -41958007563/98465804768
71/159, -43362325864/101621504799
71/160, -44798114489/104857600000
71/161, -46265766210/108175616801
71/162, -47765675503/111577100832
71/163, -49298238548/115063617043
71/164, -50863853229/118636749824
71/165, -52462919134/122298103125
71/166, -54095837555/126049300576
71/167, -55763011488/129891985607
71/168, -57464845633/133827821568
71/169, -59201746394/137858491849
71/170, -60974121879/141985700000
71/171, -62782381900/146211169851
71/172, -64626937973/150536645632
71/173, -66508203318/154963892093
71/174, -68426592859/159494694624
71/175, -70382523224/164130859375
71/176, -72376412745/168874213376
71/177, -74408681458/173726604657
71/178, -76479751103/178689902368
71/179, -78590045124/183765996899
71/180, -80739988669/188956800000
71/181, -82930008590/194264244901
71/182, -85160533443/199690286432
71/183, -87431993488/205236901143
71/184, -89744820689/210906087424
71/185, -92099448714/216699865625
71/186, -94496312935/222620278176
71/187, -96935850428/228669389707
71/188, -99418499973/234849287168
71/189, -101944702054/241162079949
71/190, -104514898859/247609900000
71/191, -107129534280/254194901951
71/192, -109789053913/260919263232
71/193, -112493905058/267785184193
71/194, -115244536719/274794888224
71/195, -118041399604/281950621875
71/196, -120884946125/289254654976
71/197, -123775630398/296709280757
71/198, -126713908243/304316815968
71/199, -129700237184/312079600999
72/73, 24966072/2073071593
72/77, 82484280/2706784157
72/79, 82273464/3077056399
72/83, 13543992/3939040643
72/85, -59204808/4437053125
72/89, -292253256/5584059449
72/91, -456948936/6240321451
72/95, -893880648/7737809375
72/97, -1170678600/8587340257
72/101, -1852550856/10510100501
72/103, -2262352968/11592740743
72/107, -3231716040/14025517307
72/109, -3796170696/15386239549
72/113, -5097067848/18424351793
72/115, -5838569928/20113571875
72/119, -7516537416/23863536599
72/121, -8458228296/25937424601
72/125, -10560295368/30517578125
72/127, -11726062920/33038369407
72/131, -14300751816/38579489651
72/133, -15715230408/41615795893
72/137, -18812556360/48261724457
72/139, -20501126856/51888844699
72/143, -24172598088/59797108943
72/145, -26161387848/64097340625
72/149, -30460005576/73439775749
72/151, -32775888456/78502725751
72/155, -37756146888/89466096875
72/157, -40426743240/95388992557
72/161, -46144629576/108175616801
72/163, -49198306248/115063617043
72/167, -55711300680/129891985607
72/169, -59177171016/137858491849
72/173, -66544246728/154963892093
72/175, -70452170568/164130859375
72/179, -78733793736/183765996899
72/181, -83114377416/194264244901
72/185, -92372507208/216699865625
72/187, -97257103560/228669389707
72/191, -107555192136/254194901951
72/193, -112975900488/267785184193
72/197, -124378893000/296709280757
72/199, -130368559176/312079600999
73/74, 26410451/2219006624
73/75, 48673918/2373046875
73/76, 66531981/2535525376
73/77, 79724468/2706784157
73/78, 87989455/2887174368
73/79, 91063266/3077056399
73/80, 88680473/3276800000
73/81, 80573896/3486784401
73/82, 66474603/3707398432
73/83, 46111910/3939040643
73/84, 19213381/4182119424
73/85, -14495172/4437053125
73/86, -55289689/4704270176
73/87, -103447862/4984209207
73/88, -159249135/5277319168
73/89, -222974704/5584059449
73/90, -294907517/5904900000
73/91, -375332274/6240321451
73/92, -464535427/6590815232
73/93, -562805180/6956883693
73/94, -670431489/7339040224
73/95, -787706062/7737809375
73/96, -914922359/8153726976
73/97, -1052375592/8587340257
73/98, -1200362725/9039207968
73/99, -1359182474/9509900499
73/100, -1529135307/10000000000
73/101, -1710523444/10510100501
73/102, -1903650857/11040808032
73/103, -2108823270/11592740743
73/104, -2326348159/12166529024
73/105, -2556534752/12762815625
73/106, -2799694029/13382255776
73/107, -3056138722/14025517307
73/108, -3326183315/14693280768
73/109, -3610144044/15386239549
73/110, -3908338897/16105100000
73/111, -4221087614/16850581551
73/112, -4548711687/17623416832
73/113, -4891534360/18424351793
73/114, -5249880629/19254145824
73/115, -5624077242/20113571875
73/116, -6014452699/21003416576
73/117, -6421337252/21924480357
73/118, -6845062905/22877577568
73/119, -7285963414/23863536599
73/120, -7744374287/24883200000
73/121, -8220632784/25937424601
73/122, -8715077917/27027081632
73/123, -9228050450/28153056843
73/124, -9759892899/29316250624
73/125, -10310949532/30517578125
73/126, -10881566369/31757969376
73/127, -11472091182/33038369407
73/128, -12082873495/34359738368
73/129, -12714264584/35723051649
73/130, -13366617477/37129300000
73/131, -14040286954/38579489651
73/132, -14735629547/40074642432
73/133, -15453003540/41615795893
73/134, -16192768969/43204003424
73/135, -16955287622/44840334375
73/136, -17740923039/46525874176
73/137, -18550040512/48261724457
73/138, -19383007085/50049003168
73/139, -20240191554/51888844699
73/140, -21121964467/53782400000
73/141, -22028698124/55730836701
73/142, -22960766577/57735339232
73/143, -23918545630/59797108943
73/144, -24902412839/61917364224
73/145, -25912747512/64097340625
73/147, -28014345242/68641485507
73/148, -29106375675/71008211968
73/149, -30226408324/73439775749
73/150, -31374831257/75937500000
73/151, -32552034294/78502725751
73/152, -33758409007/81136812032
73/153, -34994348720/83841135993
73/154, -36260248509/86617093024
73/155, -37556505202/89466096875
73/156, -38883517379/92389579776
73/157, -40241685372/95388992557
73/158, -41631411265/98465804768
73/159, -43053098894/101621504799
73/160, -44507153847/104857600000
73/161, -45993983464/108175616801
73/162, -47513996837/111577100832
73/163, -49067604810/115063617043
73/164, -50655219979/118636749824
73/165, -52277256692/122298103125
73/166, -53934131049/126049300576
73/167, -55626260902/129891985607
73/168, -57354065855/133827821568
73/169, -59117967264/137858491849
73/170, -60918388237/141985700000
73/171, -62755753634/146211169851
73/172, -64630490067/150536645632
73/173, -66543025900/154963892093
73/174, -68493791249/159494694624
73/175, -70483217982/164130859375
73/176, -72511739719/168874213376
73/177, -74579791832/173726604657
73/178, -76687811445/178689902368
73/179, -78836237434/183765996899
73/180, -81025510427/188956800000
73/181, -83256072804/194264244901
73/182, -85528368697/199690286432
73/183, -87842843990/205236901143
73/184, -90199946319/210906087424
73/185, -92600125072/216699865625
73/186, -95043831389/222620278176
73/187, -97531518162/228669389707
73/188, -100063640035/234849287168
73/189, -102640653404/241162079949
73/190, -105263016417/247609900000
73/191, -107931188974/254194901951
73/192, -110645632727/260919263232
73/193, -113406811080/267785184193
73/194, -116215189189/274794888224
